purchased_id;payment_method;shipping_type;promo_code ;Frequency of Purchases;purchase_amount;customer_id;brand_id
4516;Credit Card;Two Day;No;Annually;68;3416;3515
4517;PayPal;Store Pickup;No;Every Three Months;53;3417;3516
4518;PayPal;Two Day;No;Fortnightly;35;3418;3517
4519;Cash;Free Shipping;No;Annually;30;3419;3518
4520;Venmo;Store Pickup;No;Bi Weekly;26;3420;3519
4521;Debit Card;Express;No;Bi Weekly;60;3421;3520
4522;PayPal;Free Shipping;No;Weekly;30;3422;3521
4523;Credit Card;Next Day;No;Monthly;91;3423;3522
4524;Venmo;Next Day;No;Bi Weekly;71;3424;3523
4525;Venmo;Two Day;No;Monthly;64;3425;3524
4526;Bank Transfer;Next Day;No;Bi Weekly;54;3426;3525
4527;PayPal;Two Day;No;Annually;35;3427;3526
4528;Bank Transfer;Store Pickup;No;Annually;38;3428;3527
4529;Debit Card;Next Day;No;Monthly;69;3429;3528
4530;Debit Card;Express;No;Weekly;96;3430;3529
4531;Credit Card;Next Day;No;Every Three Months;73;3431;3530
4532;Cash;Express;No;Annually;49;3432;3531
4533;Credit Card;Two Day;No;Every Three Months;44;3433;3532
4534;Cash;Free Shipping;No;Annually;93;3434;3533
4535;PayPal;Two Day;No;Fortnightly;72;3435;3534
4536;Debit Card;Two Day;No;Bi Weekly;91;3436;3535
4537;Venmo;Two Day;No;Monthly;83;3437;3536
4538;Venmo;Two Day;No;Annually;62;3438;3537
4539;Debit Card;Store Pickup;No;Monthly;71;3439;3538
4540;Cash;Express;No;Quarterly;93;3440;3539
4541;Credit Card;Two Day;No;Weekly;63;3441;3540
4542;Debit Card;Standard;No;Annually;96;3442;3541
4543;Venmo;Next Day;No;Weekly;78;3443;3542
4544;PayPal;Free Shipping;No;Bi Weekly;24;3444;3543
4545;Cash;Two Day;No;Bi Weekly;63;3445;3544
4546;Venmo;Standard;No;Annually;58;3446;3545
4547;Debit Card;Two Day;No;Weekly;55;3447;3546
4548;Debit Card;Express;No;Bi Weekly;58;3448;3547
4549;PayPal;Express;No;Fortnightly;28;3449;3548
4550;PayPal;Standard;No;Monthly;37;3450;3549
4551;PayPal;Store Pickup;No;Monthly;78;3451;3550
4552;Bank Transfer;Free Shipping;No;Annually;73;3452;3551
4553;Credit Card;Next Day;No;Fortnightly;20;3453;3552
4554;Venmo;Standard;No;Bi Weekly;60;3454;3553
4555;Cash;Store Pickup;No;Bi Weekly;71;3455;3554
4556;Bank Transfer;Standard;No;Annually;89;3456;3555
4557;Bank Transfer;Express;No;Monthly;53;3457;3556
4558;Bank Transfer;Express;No;Fortnightly;87;3458;3557
4559;PayPal;Standard;No;Quarterly;37;3459;3558
4560;Venmo;Express;No;Annually;37;3460;3559
4561;Credit Card;Express;No;Bi Weekly;78;3461;3560
4562;Venmo;Standard;No;Quarterly;23;3462;3561
4563;Bank Transfer;Standard;No;Every Three Months;73;3463;3562
4564;Debit Card;Two Day;No;Fortnightly;27;3464;3563
4565;Debit Card;Next Day;No;Annually;59;3465;3564
4566;Bank Transfer;Standard;No;Weekly;53;3466;3565
4567;Debit Card;Standard;No;Annually;42;3467;3566
4568;Bank Transfer;Next Day;No;Annually;45;3468;3567
4569;Credit Card;Standard;No;Quarterly;89;3469;3568
4570;Bank Transfer;Store Pickup;No;Annually;85;3470;3569
4571;Cash;Free Shipping;No;Bi Weekly;69;3471;3570
4572;Cash;Store Pickup;No;Bi Weekly;66;3472;3571
4573;Bank Transfer;Free Shipping;No;Weekly;42;3473;3572
4574;Credit Card;Express;No;Weekly;40;3474;3573
4575;PayPal;Store Pickup;No;Monthly;82;3475;3574
4576;Debit Card;Express;No;Quarterly;88;3476;3575
4577;Credit Card;Free Shipping;No;Weekly;99;3477;3576
4578;PayPal;Store Pickup;No;Bi Weekly;85;3478;3577
4579;PayPal;Store Pickup;No;Quarterly;57;3479;3578
4580;PayPal;Standard;No;Monthly;56;3480;3579
4581;Cash;Free Shipping;No;Monthly;79;3481;3580
4582;Credit Card;Store Pickup;No;Bi Weekly;67;3482;3581
4583;Venmo;Next Day;No;Weekly;61;3483;3582
4584;Venmo;Express;No;Every Three Months;37;3484;3583
4585;Debit Card;Free Shipping;No;Bi Weekly;75;3485;3584
4586;Debit Card;Standard;No;Fortnightly;21;3486;3585
4587;Debit Card;Standard;No;Weekly;89;3487;3586
4588;Debit Card;Store Pickup;No;Annually;24;3488;3587
4589;Cash;Store Pickup;No;Quarterly;27;3489;3588
4590;Bank Transfer;Two Day;No;Every Three Months;26;3490;3589
4591;Venmo;Store Pickup;No;Quarterly;82;3491;3590
4592;Bank Transfer;Express;No;Monthly;28;3492;3591
4593;PayPal;Standard;No;Annually;65;3493;3592
4594;Cash;Store Pickup;No;Weekly;82;3494;3593
4595;Credit Card;Free Shipping;No;Quarterly;38;3495;3594
4596;Debit Card;Free Shipping;No;Weekly;33;3496;3595
4597;Cash;Free Shipping;No;Monthly;38;3497;3596
4598;PayPal;Store Pickup;No;Every Three Months;48;3498;3597
4599;PayPal;Standard;No;Bi Weekly;35;3499;3598
4600;Bank Transfer;Next Day;No;Every Three Months;29;3500;3599
4601;Credit Card;Next Day;No;Fortnightly;48;3501;3600
4602;Bank Transfer;Standard;No;Weekly;87;3502;3601
4603;Bank Transfer;Next Day;No;Quarterly;62;3503;3602
4604;Cash;Free Shipping;No;Weekly;96;3504;3603
4605;Bank Transfer;Next Day;No;Monthly;41;3505;3604
4606;Cash;Two Day;No;Every Three Months;42;3506;3605
4607;Venmo;Two Day;No;Fortnightly;57;3507;3606
4608;Bank Transfer;Store Pickup;No;Every Three Months;65;3508;3607
4609;Venmo;Standard;No;Weekly;54;3509;3608
4610;Cash;Next Day;No;Bi Weekly;22;3510;3609
4611;Credit Card;Two Day;No;Monthly;96;3511;3610
4612;Venmo;Two Day;No;Every Three Months;81;3512;3611
4613;Bank Transfer;Free Shipping;No;Quarterly;46;3513;3612
4614;Bank Transfer;Store Pickup;No;Fortnightly;74;3514;3613
4615;Venmo;Express;No;Monthly;50;3515;3614
4616;PayPal;Next Day;No;Bi Weekly;80;3516;3615
4617;Venmo;Free Shipping;No;Bi Weekly;56;3517;3616
4618;Debit Card;Next Day;No;Every Three Months;69;3518;3617
4619;Bank Transfer;Standard;No;Quarterly;97;3519;3618
4620;Credit Card;Next Day;No;Fortnightly;66;3520;3619
4621;PayPal;Express;No;Monthly;70;3521;3620
4622;Credit Card;Store Pickup;No;Weekly;50;3522;3621
4623;Bank Transfer;Store Pickup;No;Quarterly;85;3523;3622
4624;PayPal;Standard;No;Fortnightly;59;3524;3623
4625;Credit Card;Free Shipping;No;Monthly;74;3525;3624
4626;PayPal;Standard;No;Annually;38;3526;3625
4627;PayPal;Express;No;Every Three Months;99;3527;3626
4628;Cash;Free Shipping;No;Weekly;97;3528;3627
4629;Cash;Free Shipping;No;Annually;67;3529;3628
4630;Credit Card;Next Day;No;Weekly;20;3530;3629
4631;Bank Transfer;Express;No;Weekly;45;3531;3630
4632;Credit Card;Two Day;No;Quarterly;52;3532;3631
4633;Credit Card;Standard;No;Annually;68;3533;3632
4634;Venmo;Standard;No;Fortnightly;98;3534;3633
4635;Venmo;Express;No;Weekly;83;3535;3634
4636;Bank Transfer;Express;No;Monthly;51;3536;3635
4637;Venmo;Express;No;Monthly;21;3537;3636
4638;Venmo;Standard;No;Every Three Months;92;3538;3637
4639;Venmo;Store Pickup;No;Monthly;63;3539;3638
4640;Venmo;Express;No;Bi Weekly;56;3540;3639
4641;Bank Transfer;Free Shipping;No;Weekly;95;3541;3640
4642;Cash;Next Day;No;Annually;66;3542;3641
4643;Bank Transfer;Express;No;Weekly;28;3543;3642
4644;Credit Card;Standard;No;Every Three Months;83;3544;3643
4645;PayPal;Two Day;No;Every Three Months;55;3545;3644
4646;Venmo;Two Day;No;Annually;28;3546;3645
4647;Bank Transfer;Free Shipping;No;Bi Weekly;79;3547;3646
4648;Debit Card;Standard;No;Annually;31;3548;3647
4649;Venmo;Standard;No;Fortnightly;37;3549;3648
4650;Credit Card;Two Day;No;Fortnightly;34;3550;3649
4651;Venmo;Standard;No;Weekly;74;3551;3650
4652;Credit Card;Store Pickup;No;Weekly;31;3552;3651
4653;Credit Card;Next Day;No;Quarterly;66;3553;3652
4654;Cash;Free Shipping;No;Weekly;99;3554;3653
4655;Bank Transfer;Free Shipping;No;Fortnightly;55;3555;3654
4656;PayPal;Next Day;No;Quarterly;23;3556;3655
4657;Bank Transfer;Express;No;Bi Weekly;88;3557;3656
4658;PayPal;Next Day;No;Every Three Months;26;3558;3657
4659;Credit Card;Standard;No;Quarterly;94;3559;3658
4660;Debit Card;Next Day;No;Every Three Months;25;3560;3659
4661;Cash;Express;No;Annually;96;3561;3660
4662;Cash;Standard;No;Fortnightly;29;3562;3661
4663;PayPal;Free Shipping;No;Weekly;36;3563;3662
4664;Credit Card;Standard;No;Every Three Months;90;3564;3663
4665;PayPal;Free Shipping;No;Annually;38;3565;3664
4666;Cash;Store Pickup;No;Monthly;52;3566;3665
4667;Credit Card;Next Day;No;Monthly;88;3567;3666
4668;Venmo;Next Day;No;Monthly;56;3568;3667
4669;Cash;Next Day;No;Quarterly;71;3569;3668
4670;Credit Card;Express;No;Fortnightly;94;3570;3669
4671;PayPal;Standard;No;Annually;97;3571;3670
4672;Cash;Standard;No;Every Three Months;27;3572;3671
4673;Bank Transfer;Standard;No;Monthly;28;3573;3672
4674;Cash;Free Shipping;No;Monthly;67;3574;3673
4675;Cash;Express;No;Quarterly;70;3575;3674
4676;Cash;Express;No;Bi Weekly;95;3576;3675
4677;Cash;Express;No;Bi Weekly;24;3577;3676
4678;PayPal;Standard;No;Weekly;35;3578;3677
4679;Credit Card;Standard;No;Quarterly;22;3579;3678
4680;Bank Transfer;Standard;No;Every Three Months;66;3580;3679
4681;Bank Transfer;Two Day;No;Bi Weekly;83;3581;3680
4682;Venmo;Next Day;No;Weekly;95;3582;3681
4683;Cash;Two Day;No;Annually;41;3583;3682
4684;Debit Card;Store Pickup;No;Every Three Months;77;3584;3683
4685;Debit Card;Express;No;Monthly;52;3585;3684
4686;Cash;Standard;No;Bi Weekly;41;3586;3685
4687;PayPal;Store Pickup;No;Bi Weekly;28;3587;3686
4688;Debit Card;Standard;No;Annually;90;3588;3687
4689;Bank Transfer;Two Day;No;Annually;55;3589;3688
4690;Cash;Next Day;No;Every Three Months;73;3590;3689
4691;PayPal;Two Day;No;Every Three Months;87;3591;3690
4692;Cash;Two Day;No;Quarterly;89;3592;3691
4693;Cash;Two Day;No;Fortnightly;82;3593;3692
4694;Bank Transfer;Next Day;No;Monthly;80;3594;3693
4695;PayPal;Two Day;No;Quarterly;87;3595;3694
4696;Cash;Store Pickup;No;Annually;41;3596;3695
4697;Bank Transfer;Standard;No;Fortnightly;83;3597;3696
4698;Cash;Standard;No;Quarterly;71;3598;3697
4699;Bank Transfer;Store Pickup;No;Bi Weekly;76;3599;3698
4700;Cash;Express;No;Weekly;34;3600;3699
4701;PayPal;Free Shipping;No;Bi Weekly;81;3601;3700
4702;Debit Card;Next Day;No;Monthly;47;3602;3701
4703;Bank Transfer;Store Pickup;No;Quarterly;36;3603;3702
4704;Debit Card;Free Shipping;No;Weekly;51;3604;3703
4705;Bank Transfer;Standard;No;Annually;86;3605;3704
4706;Venmo;Store Pickup;No;Every Three Months;41;3606;3705
4707;Cash;Express;No;Annually;90;3607;3706
4708;Debit Card;Standard;No;Bi Weekly;93;3608;3707
4709;Bank Transfer;Next Day;No;Every Three Months;56;3609;3708
4710;Debit Card;Two Day;No;Monthly;39;3610;3709
4711;Credit Card;Two Day;No;Fortnightly;86;3611;3710
4712;PayPal;Standard;No;Annually;82;3612;3711
4713;Credit Card;Standard;No;Every Three Months;29;3613;3712
4714;Cash;Store Pickup;No;Annually;27;3614;3713
4715;Bank Transfer;Two Day;No;Annually;25;3615;3714
4716;Bank Transfer;Free Shipping;No;Monthly;31;3616;3715
4717;Cash;Store Pickup;No;Fortnightly;23;3617;3716
4718;Debit Card;Express;No;Monthly;47;3618;3717
4719;Venmo;Two Day;No;Bi Weekly;67;3619;3718
4720;Cash;Two Day;No;Weekly;75;3620;3719
4721;Credit Card;Express;No;Fortnightly;82;3621;3720
4722;Venmo;Two Day;No;Fortnightly;32;3622;3721
4723;Bank Transfer;Store Pickup;No;Annually;41;3623;3722
4724;Venmo;Two Day;No;Weekly;89;3624;3723
4725;PayPal;Store Pickup;No;Bi Weekly;82;3625;3724
4726;Debit Card;Express;No;Weekly;99;3626;3725
4727;Bank Transfer;Express;No;Quarterly;98;3627;3726
4728;Credit Card;Next Day;No;Every Three Months;54;3628;3727
4729;Cash;Free Shipping;No;Monthly;88;3629;3728
4730;Credit Card;Standard;No;Fortnightly;43;3630;3729
4731;Credit Card;Store Pickup;No;Weekly;73;3631;3730
4732;Debit Card;Store Pickup;No;Monthly;50;3632;3731
4733;PayPal;Express;No;Quarterly;73;3633;3732
4734;Venmo;Free Shipping;No;Bi Weekly;51;3634;3733
4735;Bank Transfer;Standard;No;Annually;22;3635;3734
4736;Cash;Free Shipping;No;Fortnightly;32;3636;3735
4737;PayPal;Two Day;No;Weekly;38;3637;3736
4738;PayPal;Express;No;Fortnightly;66;3638;3737
4739;Credit Card;Express;No;Bi Weekly;20;3639;3738
4740;Venmo;Two Day;No;Annually;44;3640;3739
4741;Credit Card;Next Day;No;Monthly;31;3641;3740
4742;Debit Card;Free Shipping;No;Every Three Months;45;3642;3741
4743;Credit Card;Store Pickup;No;Annually;71;3643;3742
4744;Bank Transfer;Standard;No;Annually;96;3644;3743
4745;Cash;Next Day;No;Weekly;32;3645;3744
4746;Credit Card;Free Shipping;No;Every Three Months;90;3646;3745
4747;Credit Card;Two Day;No;Fortnightly;68;3647;3746
4748;Cash;Store Pickup;No;Weekly;45;3648;3747
4749;Cash;Free Shipping;No;Bi Weekly;67;3649;3748
4750;Debit Card;Standard;No;Fortnightly;57;3650;3749
4751;Cash;Two Day;No;Annually;60;3651;3750
4752;Bank Transfer;Express;No;Every Three Months;32;3652;3751
4753;Venmo;Store Pickup;No;Monthly;29;3653;3752
4754;Debit Card;Next Day;No;Fortnightly;20;3654;3753
4755;Debit Card;Next Day;No;Annually;98;3655;3754
4756;Venmo;Next Day;No;Bi Weekly;27;3656;3755
4757;Debit Card;Two Day;No;Monthly;67;3657;3756
4758;Bank Transfer;Express;No;Every Three Months;82;3658;3757
4759;Cash;Standard;No;Fortnightly;72;3659;3758
4760;Bank Transfer;Store Pickup;No;Annually;77;3660;3759
4761;Venmo;Two Day;No;Fortnightly;74;3661;3760
4762;Cash;Next Day;No;Fortnightly;39;3662;3761
4763;Venmo;Next Day;No;Weekly;80;3663;3762
4764;Cash;Express;No;Weekly;59;3664;3763
4765;Cash;Store Pickup;No;Fortnightly;68;3665;3764
4766;Credit Card;Next Day;No;Quarterly;77;3666;3765
4767;Credit Card;Two Day;No;Every Three Months;50;3667;3766
4768;Credit Card;Next Day;No;Monthly;45;3668;3767
4769;PayPal;Store Pickup;No;Annually;71;3669;3768
4770;Credit Card;Store Pickup;No;Quarterly;52;3670;3769
4771;Cash;Free Shipping;No;Every Three Months;50;3671;3770
4772;Bank Transfer;Two Day;No;Quarterly;66;3672;3771
4773;Venmo;Free Shipping;No;Monthly;81;3673;3772
4774;Debit Card;Two Day;No;Fortnightly;28;3674;3773
4775;Venmo;Two Day;No;Fortnightly;65;3675;3774
4776;Cash;Express;No;Monthly;80;3676;3775
4777;PayPal;Free Shipping;No;Monthly;94;3677;3776
4778;Cash;Standard;No;Annually;30;3678;3777
4779;Debit Card;Standard;No;Fortnightly;45;3679;3778
4780;PayPal;Store Pickup;No;Bi Weekly;91;3680;3779
4781;Venmo;Standard;No;Quarterly;36;3681;3780
4782;PayPal;Next Day;No;Monthly;73;3682;3781
4783;Venmo;Store Pickup;No;Bi Weekly;60;3683;3782
4784;Bank Transfer;Free Shipping;No;Fortnightly;77;3684;3783
4785;PayPal;Free Shipping;No;Bi Weekly;86;3685;3784
4786;PayPal;Standard;No;Bi Weekly;42;3686;3785
4787;PayPal;Free Shipping;No;Bi Weekly;70;3687;3786
4788;PayPal;Next Day;No;Every Three Months;44;3688;3787
4789;Venmo;Next Day;No;Monthly;91;3689;3788
4790;Cash;Standard;No;Quarterly;30;3690;3789
4791;Venmo;Store Pickup;No;Bi Weekly;23;3691;3790
4792;Credit Card;Next Day;No;Weekly;21;3692;3791
4793;Venmo;Free Shipping;No;Fortnightly;34;3693;3792
4794;Debit Card;Two Day;No;Weekly;46;3694;3793
4795;Venmo;Express;No;Bi Weekly;41;3695;3794
4796;Bank Transfer;Standard;No;Fortnightly;33;3696;3795
4797;Venmo;Next Day;No;Annually;48;3697;3796
4798;PayPal;Standard;No;Weekly;66;3698;3797
4799;Credit Card;Two Day;No;Annually;54;3699;3798
4800;Cash;Store Pickup;No;Weekly;55;3700;3799
4801;Credit Card;Store Pickup;No;Every Three Months;84;3701;3800
4802;Cash;Store Pickup;No;Annually;66;3702;3801
4803;PayPal;Store Pickup;No;Weekly;65;3703;3802
4804;Bank Transfer;Standard;No;Every Three Months;83;3704;3803
4805;PayPal;Store Pickup;No;Quarterly;61;3705;3804
4806;PayPal;Free Shipping;No;Annually;65;3706;3805
4807;Credit Card;Store Pickup;No;Bi Weekly;55;3707;3806
4808;Bank Transfer;Two Day;No;Weekly;79;3708;3807
4809;Bank Transfer;Express;No;Monthly;96;3709;3808
4810;Debit Card;Free Shipping;No;Quarterly;43;3710;3809
4811;PayPal;Two Day;No;Fortnightly;40;3711;3810
4812;Cash;Free Shipping;No;Annually;62;3712;3811
4813;Venmo;Two Day;No;Quarterly;72;3713;3812
4814;Cash;Express;No;Every Three Months;87;3714;3813
4815;Cash;Express;No;Weekly;31;3715;3814
4816;Credit Card;Free Shipping;No;Monthly;34;3716;3815
4817;Bank Transfer;Next Day;No;Every Three Months;53;3717;3816
4818;Venmo;Express;No;Every Three Months;85;3718;3817
4819;Credit Card;Standard;No;Bi Weekly;50;3719;3818
4820;Cash;Free Shipping;No;Every Three Months;91;3720;3819
4821;Debit Card;Free Shipping;No;Quarterly;56;3721;3820
4822;Credit Card;Next Day;No;Annually;60;3722;3821
4823;PayPal;Standard;No;Fortnightly;34;3723;3822
4824;Venmo;Free Shipping;No;Monthly;30;3724;3823
4825;PayPal;Express;No;Annually;71;3725;3824
4826;Bank Transfer;Next Day;No;Annually;100;3726;3825
4827;Debit Card;Next Day;No;Every Three Months;85;3727;3826
4828;Credit Card;Next Day;No;Bi Weekly;83;3728;3827
4829;Credit Card;Standard;No;Annually;31;3729;3828
4830;Bank Transfer;Two Day;No;Quarterly;82;3730;3829
4831;Bank Transfer;Two Day;No;Bi Weekly;79;3731;3830
4832;Credit Card;Two Day;No;Quarterly;62;3732;3831
4833;PayPal;Free Shipping;No;Annually;92;3733;3832
4834;Bank Transfer;Next Day;No;Every Three Months;58;3734;3833
4835;Venmo;Next Day;No;Every Three Months;88;3735;3834
4836;Cash;Two Day;No;Annually;44;3736;3835
4837;Cash;Store Pickup;No;Every Three Months;56;3737;3836
4838;Debit Card;Free Shipping;No;Bi Weekly;23;3738;3837
4839;Credit Card;Free Shipping;No;Fortnightly;45;3739;3838
4840;Bank Transfer;Free Shipping;No;Weekly;31;3740;3839
4841;Cash;Store Pickup;No;Bi Weekly;96;3741;3840
4842;Venmo;Two Day;No;Bi Weekly;96;3742;3841
4843;Debit Card;Standard;No;Bi Weekly;80;3743;3842
4844;Credit Card;Free Shipping;No;Quarterly;28;3744;3843
4845;Venmo;Next Day;No;Fortnightly;51;3745;3844
4846;Bank Transfer;Express;No;Monthly;41;3746;3845
4847;Debit Card;Next Day;No;Monthly;99;3747;3846
4848;Credit Card;Store Pickup;No;Bi Weekly;53;3748;3847
4849;PayPal;Two Day;No;Annually;25;3749;3848
4850;Debit Card;Two Day;No;Every Three Months;95;3750;3849
4851;Debit Card;Free Shipping;No;Monthly;88;3751;3850
4852;Cash;Free Shipping;No;Every Three Months;97;3752;3851
4853;Debit Card;Two Day;No;Weekly;81;3753;3852
4854;Bank Transfer;Next Day;No;Fortnightly;26;3754;3853
4855;PayPal;Express;No;Every Three Months;41;3755;3854
4856;Bank Transfer;Free Shipping;No;Monthly;93;3756;3855
4857;Credit Card;Express;No;Bi Weekly;69;3757;3856
4858;Debit Card;Two Day;No;Weekly;44;3758;3857
4859;Cash;Store Pickup;No;Quarterly;54;3759;3858
4860;Credit Card;Store Pickup;No;Quarterly;61;3760;3859
4861;PayPal;Next Day;No;Weekly;80;3761;3860
4862;Venmo;Next Day;No;Every Three Months;30;3762;3861
4863;Venmo;Store Pickup;No;Annually;94;3763;3862
4864;PayPal;Standard;No;Every Three Months;24;3764;3863
4865;PayPal;Next Day;No;Monthly;21;3765;3864
4866;Cash;Standard;No;Bi Weekly;52;3766;3865
4867;Cash;Next Day;No;Annually;59;3767;3866
4868;Venmo;Free Shipping;No;Fortnightly;51;3768;3867
4869;PayPal;Free Shipping;No;Quarterly;35;3769;3868
4870;Cash;Standard;No;Annually;87;3770;3869
4871;Credit Card;Store Pickup;No;Weekly;42;3771;3870
4872;Bank Transfer;Express;No;Bi Weekly;86;3772;3871
4873;Cash;Next Day;No;Annually;26;3773;3872
4874;Bank Transfer;Store Pickup;No;Quarterly;60;3774;3873
4875;Venmo;Standard;No;Fortnightly;83;3775;3874
4876;Debit Card;Two Day;No;Quarterly;63;3776;3875
4877;Debit Card;Standard;No;Fortnightly;25;3777;3876
4878;Debit Card;Express;No;Weekly;65;3778;3877
4879;PayPal;Free Shipping;No;Annually;60;3779;3878
4880;Venmo;Express;No;Annually;75;3780;3879
4881;Bank Transfer;Free Shipping;No;Quarterly;57;3781;3880
4882;Venmo;Standard;No;Fortnightly;99;3782;3881
4883;Cash;Free Shipping;No;Fortnightly;45;3783;3882
4884;Cash;Free Shipping;No;Fortnightly;66;3784;3883
4885;Cash;Next Day;No;Annually;53;3785;3884
4886;Debit Card;Standard;No;Monthly;94;3786;3885
4887;Venmo;Two Day;No;Weekly;47;3787;3886
4888;PayPal;Two Day;No;Every Three Months;80;3788;3887
4889;Cash;Next Day;No;Monthly;65;3789;3888
4890;Debit Card;Express;No;Every Three Months;75;3790;3889
4891;Venmo;Standard;No;Weekly;45;3791;3890
4892;Credit Card;Store Pickup;No;Weekly;51;3792;3891
4893;Credit Card;Express;No;Fortnightly;58;3793;3892
4894;Cash;Standard;No;Annually;20;3794;3893
4895;Debit Card;Two Day;No;Weekly;82;3795;3894
4896;Bank Transfer;Express;No;Weekly;92;3796;3895
4897;Credit Card;Free Shipping;No;Quarterly;81;3797;3896
4898;Venmo;Next Day;No;Quarterly;44;3798;3897
4899;Credit Card;Next Day;No;Annually;72;3799;3898
4900;PayPal;Store Pickup;No;Monthly;26;3800;3899
4901;Venmo;Next Day;No;Bi Weekly;26;3801;3900
4902;PayPal;Store Pickup;No;Fortnightly;84;3802;3901
4903;Bank Transfer;Two Day;No;Monthly;72;3803;3902
4904;Credit Card;Standard;No;Weekly;55;3804;3903
4905;Venmo;Two Day;No;Annually;77;3805;3904
4906;Debit Card;Standard;No;Quarterly;57;3806;3905
4907;Cash;Standard;No;Weekly;71;3807;3906
4908;PayPal;Next Day;No;Annually;39;3808;3907
4909;Venmo;Express;No;Bi Weekly;28;3809;3908
4910;Bank Transfer;Standard;No;Annually;33;3810;3909
4911;Debit Card;Free Shipping;No;Monthly;79;3811;3910
4912;Venmo;Standard;No;Monthly;30;3812;3911
4913;PayPal;Next Day;No;Every Three Months;75;3813;3912
4914;Credit Card;Express;No;Bi Weekly;89;3814;3913
4915;Credit Card;Free Shipping;No;Every Three Months;95;3815;3914
4916;Venmo;Express;No;Fortnightly;44;3816;3915
